Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
12.07.2021 07:00,0.1,0.004,0.018,,0.005,752,51.8,0.1,0,25.8,0
12.07.2021 07:20,0.1,0.005,0.017,,0.006,751.9,49.4,0.3,68,26.7,0
12.07.2021 07:40,0.1,0.005,0.014,,0.004,751.9,47.2,0.4,0,27.2,0
12.07.2021 08:00,0.1,0.007,0.02,,0.006,751.8,47.6,0.5,176,27.1,0
12.07.2021 08:20,0.2,0.007,0.024,,0.007,751.8,48.4,0.4,0,26.9,0
12.07.2021 08:40,0.2,0.007,0.02,,0.006,751.8,48.1,0.6,354,27,0
12.07.2021 09:00,0.1,0.005,0.012,,0.003,751.8,45.7,0.8,0,27.6,0
12.07.2021 09:20,0.1,0.005,0.001,,,751.9,44,0.9,168,27.8,0
12.07.2021 09:40,0.1,0.004,0.016,,0.005,751.8,44.6,0.9,4,27.4,0
12.07.2021 10:00,0.1,0.003,0.019,,0.005,751.8,43.5,0.9,15,28.2,0
12.07.2021 10:20,0.1,0.003,0.023,,0.006,751.8,42.2,0.8,181,28.8,0
12.07.2021 10:40,0.1,0.003,0.028,,0.007,751.8,42.1,1,0,29,0
12.07.2021 11:00,0.1,0.002,0.007,,0,751.8,40.3,1,0,29.4,0
12.07.2021 11:20,0.1,0.002,0.027,,0.007,751.7,40.1,0.7,0,29.5,0
12.07.2021 11:40,0.1,0.001,0.032,,0.006,751.7,39.7,0.9,50,30.1,0
12.07.2021 12:00,0.1,0.001,0.025,,0.006,751.6,38.8,0.8,0,30.4,0
12.07.2021 12:20,0.1,0.001,0.047,,0.008,751.5,38.8,0.8,145,30.3,0
12.07.2021 12:40,0.1,0,0.026,,0.007,751.4,38.9,1,0,30.1,0
12.07.2021 13:00,0.1,0,0.042,,0.011,751.4,39.4,0.8,0,30.2,0
12.07.2021 13:20,0.1,0,0.039,,0.012,751.4,40.6,0.8,181,30.2,0
12.07.2021 13:40,0.1,0.001,0.018,,0.003,751.2,39.5,0.6,0,30.3,0
12.07.2021 14:00,0.1,0.001,0.021,,0.006,751.1,39.1,1.1,206,30.4,0
12.07.2021 14:20,0.1,0.001,0.027,,0.008,751.1,38.8,1,269,30.6,0
12.07.2021 14:40,0.1,0.001,0.017,,0.004,751.1,37.2,0.9,97,30.9,0
12.07.2021 15:00,0.1,0,0.026,,0.008,751,36,0.9,181,31.3,0
12.07.2021 15:20,0.1,0.001,0.033,,0.007,751,34.2,0.8,0,32.1,0
12.07.2021 15:40,0.1,0.001,0.022,,0.008,750.9,33.8,1,174,32.4,0
12.07.2021 16:00,0.1,0.001,0.02,,0.009,750.9,33.1,1.2,195,32.4,0
12.07.2021 16:20,0.1,0.001,0.033,,0.01,750.7,33.2,0.6,161,32.5,0
12.07.2021 16:40,0.1,0,0.039,,0.013,750.6,33.5,0.5,155,32.7,0
12.07.2021 17:00,0.1,0.001,0.018,,0.007,750.6,33.3,0.9,0,32.5,0
12.07.2021 17:20,0.1,0.001,0.04,,0.014,750.5,33.8,0.5,95,32.6,0
12.07.2021 17:40,0.1,0,0.019,,0.007,750.4,34.1,0.8,70,32.1,0
12.07.2021 18:00,0.1,0,0.029,,0.01,750.4,35.9,0.8,0,31.1,0
12.07.2021 18:20,0.1,0,0.026,,0.009,750.3,37.1,0.6,91,30.7,0
12.07.2021 18:40,0.1,0,0.025,,0.008,750.3,37.8,0.6,0,30.5,0
12.07.2021 19:00,0.2,0,0.031,,0.009,750.2,38.7,0.6,220,30.2,0
12.07.2021 19:20,0.1,0,0.026,,0.009,750.2,39.4,0.3,0,29.8,0
12.07.2021 19:40,0.2,0,0.021,,0.008,750.2,40,0.6,0,29.5,0
12.07.2021 20:00,0.2,0.001,0.026,,0.009,750.3,40.4,0.4,181,29.3,0
12.07.2021 20:20,0.2,0.001,0.055,,0.011,750.4,41.6,0.1,156,29,0
12.07.2021 20:40,0.2,0.001,0.028,,0.009,750.5,42.7,0.2,0,28.5,0
12.07.2021 21:00,0.2,0.001,0.028,,0.01,750.6,43.8,0,0,28.2,0
12.07.2021 21:20,0.3,0.001,0.037,,0.012,750.7,44.4,0,0,27.9,0
12.07.2021 21:40,0.3,0.001,0.037,,0.012,750.8,46.2,0,0,27.3,0
12.07.2021 22:00,0.3,0.001,0.047,,0.015,750.8,48.8,0,0,26.6,0
12.07.2021 22:20,0.4,0.001,0.047,,0.015,750.9,51.2,0,0,26.1,0
12.07.2021 22:40,0.4,0.002,0.04,,0.014,750.9,53.3,0,0,25.4,0
12.07.2021 23:00,0.5,0.002,0.037,,0.014,751,55.2,0,0,24.9,0
12.07.2021 23:20,0.5,0.002,0.037,,0.015,751,56.9,0,0,24.4,0
12.07.2021 23:40,0.4,0.002,0.039,,0.016,751,58.6,0,0,24.1,0
13.07.2021 00:00,,,,,,751.1,60.2,0,0,23.8,0
13.07.2021 00:20,,,,,,751.1,62,0,0,23.5,0
13.07.2021 00:40,,,,,,751,62.4,0,0,23.4,0
13.07.2021 01:00,,,,,,751,64,0,0,23.2,0
13.07.2021 01:20,,,,,,751,65,0.1,0,23,0
13.07.2021 01:40,,,,,,751,65,0,0,22.9,0
13.07.2021 02:00,,,,,,751.1,65.2,0,0,22.9,0
13.07.2021 02:20,,,,,,751.1,65,0,0,23,0
13.07.2021 02:40,,,,,,751.2,66.4,0,0,22.5,0
13.07.2021 03:00,,,,,,751.3,67.7,0,0,22.2,0
13.07.2021 03:20,,,,,,751.3,68.1,0,0,22.1,0
13.07.2021 03:40,,,,,,751.2,68.9,0,0,21.8,0
13.07.2021 04:00,,,,,,751.3,69.9,0,0,21.7,0
13.07.2021 04:20,,,,,,751.3,69.1,0,0,21.7,0
13.07.2021 04:40,,,,,,751.4,69.2,0,0,21.6,0
13.07.2021 05:00,,,,,,751.3,70.8,0,0,21.5,0
13.07.2021 05:20,,,,,,751.3,71.6,0,0,21.4,0
13.07.2021 05:40,,,,,,751.3,71.9,0,0,21.7,0
13.07.2021 06:00,,,,,,751.3,71.1,0,0,22.2,0
13.07.2021 06:20,,,,,,751.3,66.6,0,0,23.4,0
13.07.2021 06:40,,,,,,751.3,59,0.1,0,25.1,0
13.07.2021 07:00,,,,,,751.4,52.2,0.2,0,26.4,0
13.07.2021 07:20,,,,,,751.3,50.2,0.3,140,26.9,0
13.07.2021 07:40,,,,,,751.3,49.5,0.3,264,27.2,0
13.07.2021 08:00,,,,,,751.3,48.4,0.2,224,28,0
13.07.2021 08:20,,,,,,751.2,48.4,0.2,0,28.3,0
13.07.2021 08:40,,,,,,751.2,47.2,0.3,243,28.6,0
13.07.2021 09:00,,,,,,751.2,45.2,0.4,0,29.1,0
13.07.2021 09:20,,,,,,751.1,44,0.4,324,29.5,0
13.07.2021 09:40,,,,,,751.1,41.8,0.6,246,29.7,0
13.07.2021 10:00,,,,,,751.1,40.8,0.4,0,30,0
13.07.2021 10:20,,,,,,751.1,40.5,0.5,266,30.5,0
13.07.2021 10:40,,,,,,751,38.9,0.6,158,30.9,0
13.07.2021 11:00,,,,,,751,38.7,0.6,286,31.2,0
13.07.2021 11:20,,,,,,750.9,36.6,0.7,43,31.8,0
13.07.2021 11:40,,,,,,750.8,35.3,0.7,310,32,0
13.07.2021 12:00,,,,,,750.7,36.6,0.4,110,31.8,0
13.07.2021 12:20,,,,,,750.6,36.4,0.6,329,32.1,0
13.07.2021 12:40,,,,,,750.6,36.3,0.6,308,31.9,0
13.07.2021 13:00,,,,,,750.5,37,0.6,237,31.8,0
13.07.2021 13:20,,,,,,750.4,37.9,0.5,179,31.8,0
13.07.2021 13:40,,,,,,750.4,37,0.5,343,32,0
13.07.2021 14:00,,,,,,750.3,36.3,0.7,272,32.1,0
13.07.2021 14:20,,,,,,750.2,36.2,0.5,289,32.3,0
13.07.2021 14:40,,,,,,750.2,35.6,0.6,0,32.8,0
13.07.2021 15:00,,,,,,750,34.9,0.5,332,33.3,0
13.07.2021 15:20,,,,,,749.9,34.2,0.6,0,33.8,0
13.07.2021 15:40,,,,,,749.8,34.2,0.4,330,34.2,0
13.07.2021 16:00,,,,,,749.7,34.1,0.5,289,34.3,0
13.07.2021 16:20,,,,,,749.6,34.6,0.4,141,34.5,0
13.07.2021 16:40,,,,,,749.5,34.8,0.5,345,34.2,0
13.07.2021 17:00,,,,,,749.4,34.9,0.4,39,34.1,0
13.07.2021 17:20,,,,,,749.2,35.3,0.3,131,33.7,0
13.07.2021 17:40,,,,,,749.1,38.4,0.2,132,32.3,0
13.07.2021 18:00,,,,,,749.1,39.1,0.2,246,32,0
13.07.2021 18:20,,,,,,749.1,38.9,0.5,238,32,0
13.07.2021 18:40,,,,,,749,39.9,0.2,0,31.9,0
13.07.2021 19:00,,,,,,749.1,40.9,0.2,0,31.7,0
13.07.2021 19:20,,,,,,749,42,0.4,0,31.5,0
13.07.2021 19:40,,,,,,749,44.2,0.5,118,31.2,0
13.07.2021 20:00,,,,,,749.1,45.8,0.3,268,30.7,0
13.07.2021 20:20,,,,,,749.1,46.6,0.2,298,30.2,0
13.07.2021 20:40,,,,,,749.2,47,0.3,326,29.8,0
13.07.2021 21:00,,,,,,749.3,47.6,0.3,0,29.4,0
13.07.2021 21:20,,,,,,749.3,47.9,0.3,0,29.3,0
13.07.2021 21:40,,,,,,749.3,48.2,0.2,0,29.2,0
13.07.2021 22:00,,,,,,749.3,50.3,0,0,28.6,0
13.07.2021 22:20,,,,,,749.4,52.8,0.1,0,27.9,0
13.07.2021 22:40,,,,,,749.4,54.7,0,0,27.4,0
13.07.2021 23:00,,,,,,749.4,56.7,0,0,26.8,0
13.07.2021 23:20,,,,,,749.4,58.4,0,0,26.3,0
13.07.2021 23:40,,,,,,749.4,60,0,0,26,0
14.07.2021 00:00,,,,,,749.4,60.4,0,0,25.7,0
14.07.2021 00:20,,,,,,749.4,61.6,0,0,25.4,0
14.07.2021 00:40,,,,,,749.5,62,0,0,25.2,0
14.07.2021 01:00,,,,,,749.6,63.2,0,0,24.9,0
14.07.2021 01:20,,,,,,749.5,64.3,0,0,24.6,0
14.07.2021 01:40,,,,,,749.5,65.4,0,0,24.3,0
14.07.2021 02:00,,,,,,749.5,66.2,0,0,24,0
14.07.2021 02:20,,,,,,749.5,67.1,0,0,23.8,0
14.07.2021 02:40,,,,,,749.5,68,0,0,23.5,0
14.07.2021 03:00,,,,,,749.6,69.1,0,0,23.3,0
14.07.2021 03:20,,,,,,749.7,70,0,0,23.1,0
14.07.2021 03:40,,,,,,749.7,70.4,0,0,23,0
14.07.2021 04:00,,,,,,749.8,70.7,0,0,23,0
14.07.2021 04:20,,,,,,749.8,70.8,0.1,0,23,0
14.07.2021 04:40,,,,,,749.8,71,0.1,237,22.9,0
14.07.2021 05:00,,,,,,749.8,71,0.1,0,23,0
14.07.2021 05:20,,,,,,749.8,71.9,0.1,0,22.9,0
14.07.2021 05:40,,,,,,749.8,72,0.1,0,23,0
14.07.2021 06:00,,,,,,749.8,70.8,0.1,0,23.4,0
14.07.2021 06:20,,,,,,749.8,68.5,0,0,24.2,0
14.07.2021 06:40,,,,,,749.8,65.4,0.1,0,25.2,0
14.07.2021 07:00,,,,,,749.8,63.2,0.1,0,26,0
14.07.2021 07:20,,,,,,749.7,62.2,0,0,26.7,0
14.07.2021 07:40,,,,,,749.7,59.8,0.1,0,27.7,0
14.07.2021 08:00,,,,,,749.7,56.9,0.2,0,28.3,0
14.07.2021 08:20,,,,,,749.7,56.1,0.4,249,28.5,0
14.07.2021 08:40,,,,,,749.7,55,0.4,0,28.6,0
14.07.2021 09:00,,,,,,749.7,53,0.4,301,29.2,0
14.07.2021 09:20,,,,,,749.6,50.9,0.2,0,29.8,0
14.07.2021 09:40,,,,,,749.5,48.3,0.4,317,30.3,0
14.07.2021 10:00,,,,,,749.4,46.5,0.4,0,30.9,0
14.07.2021 10:20,,,,,,749.4,44.4,0.5,224,31.6,0
14.07.2021 10:40,,,,,,749.4,43.5,0.5,210,32.1,0
14.07.2021 11:00,,,,,,749.3,42.4,0.5,237,32.3,0
14.07.2021 11:20,,,,,,749.2,42.9,0.5,325,32.2,0
14.07.2021 11:40,,,,,,749.2,40.9,0.6,0,32.7,0
14.07.2021 12:00,,,,,,749,38.5,0.5,188,33.2,0
14.07.2021 12:20,,,,,,749,38.4,0.5,87,32.8,0
14.07.2021 12:40,,,,,,748.9,37.6,0.5,187,32.9,0
14.07.2021 13:00,,,,,,748.8,37.3,0.6,324,32.9,0
14.07.2021 13:20,,,,,,748.7,37,0.6,359,33.1,0
14.07.2021 13:40,,,,,,748.5,35.9,0.7,12,32.8,0
14.07.2021 14:00,,,,,,748.3,38.3,0.6,113,33,0
14.07.2021 14:20,,,,,,748.1,37.3,0.6,143,33.3,0
14.07.2021 14:40,,,,,,748,36.7,0.5,207,33.4,0
14.07.2021 15:00,,,,,,747.8,35.4,0.7,166,34.4,0
14.07.2021 15:20,,,,,,747.7,32.6,0.7,0,34.8,0
14.07.2021 15:40,,,,,,747.6,31.6,0.7,14,35.1,0
14.07.2021 16:00,,,,,,747.7,31,0.8,255,34.9,0
14.07.2021 16:20,,,,,,747.7,33.7,0.3,269,33.7,0
14.07.2021 16:40,,,,,,747.7,36.7,0.6,222,32.9,0
14.07.2021 17:00,,,,,,747.7,36.4,0.6,333,33.5,0
14.07.2021 17:20,,,,,,747.6,34.6,0.7,354,33.8,0
14.07.2021 17:40,,,,,,747.5,36,0.6,336,33.2,0
14.07.2021 18:00,,,,,,747.5,36.3,0.6,270,32.8,0
14.07.2021 18:20,,,,,,747.5,37.9,0.4,249,32.3,0
14.07.2021 18:40,,,,,,747.4,39.8,0.2,0,31.7,0
14.07.2021 19:00,,,,,,747.4,42,0.2,0,31,0
14.07.2021 19:20,,,,,,747.5,41.4,0.6,87,30.7,0
14.07.2021 19:40,,,,,,747.8,45.8,1.4,48,30.2,0
14.07.2021 20:00,,,,,,747.8,53.3,1,40,28.6,0
14.07.2021 20:20,,,,,,748,56.6,1.3,84,27.6,0
14.07.2021 20:40,,,,,,748.2,60.7,1.1,0,26.6,0
14.07.2021 21:00,,,,,,748.1,63.3,0.6,48,26,0
14.07.2021 21:20,,,,,,748.1,64,0.3,58,25.6,0
14.07.2021 21:40,,,,,,748,65.6,0.2,0,25.2,0
14.07.2021 22:00,,,,,,747.8,66.5,0.2,55,25,0
14.07.2021 22:20,,,,,,747.8,67.9,0.1,0,24.7,0
14.07.2021 22:40,,,,,,747.8,69.1,0.1,0,24.6,0
14.07.2021 23:00,,,,,,747.7,70.5,0,0,24.3,0
14.07.2021 23:20,,,,,,747.6,72,0,0,23.9,0
14.07.2021 23:40,,,,,,747.5,73.6,0,0,23.7,0
11.09.2021 00:00,0.3,0.0358,0.02,0.01,0.006,751.1,91.1,0,0,14.2,0
11.09.2021 00:20,0.4,0.0348,0.022,0.009,0.005,751.2,91.8,0,0,14.2,0
11.09.2021 00:40,0.3,0.0355,0.022,0.011,0.006,751.3,91.9,0,84,14.4,0
11.09.2021 01:00,0.3,0.0391,0.018,0.011,0.007,751.3,91,0,0,14.5,0
11.09.2021 01:20,0.3,0.0395,0.017,0.011,0.006,751.4,90.3,0.7,54,14.5,0
11.09.2021 01:40,0.3,0.0388,0.014,0.011,0.007,751.4,89.1,0.8,65,14.4,0
11.09.2021 02:00,0.3,0.0387,0.013,0.012,0.007,751.4,87.9,0.7,176,14.1,0
11.09.2021 02:20,0.2,0.0411,0.01,0.011,0.007,751.5,84,0.6,0,13.7,0
11.09.2021 02:40,0.3,0.0434,0.009,0.015,0.009,751.5,82.4,0.2,118,13.7,0
11.09.2021 03:00,0.3,0.0438,0.012,0.015,0.009,751.6,82.1,0.2,70,13.7,0
11.09.2021 03:20,0.3,0.0435,0.014,0.019,0.014,751.6,82.3,0.4,0,13.6,0
11.09.2021 03:40,0.3,0.0441,0.013,0.015,0.009,751.5,82.6,0.3,0,13.5,0
11.09.2021 04:00,0.3,0.0445,0.013,0.018,0.011,751.6,82.3,0.3,85,13.4,0
11.09.2021 04:20,0.3,0.0447,0.015,0.019,0.012,751.7,82.7,0.3,75,13.3,0
11.09.2021 04:40,0.3,0.0434,0.016,0.019,0.012,751.7,83.2,0.2,0,13.1,0
11.09.2021 05:00,0.3,0.0435,0.016,0.019,0.012,751.7,83.8,0.2,0,13,0
11.09.2021 05:20,0.3,0.0428,0.017,0.018,0.011,751.7,84.2,0.1,0,12.8,0
11.09.2021 05:40,0.2,0.0416,0.017,0.018,0.011,751.7,85,0.2,0,12.6,0
11.09.2021 06:00,0.3,0.0396,0.018,0.016,0.01,751.7,85.6,0.1,91,12.4,0
11.09.2021 06:20,0.2,0.0396,0.018,0.019,0.012,751.7,86.8,0.2,119,12,0
11.09.2021 06:40,0.2,0.04,0.018,0.02,0.013,751.7,87.6,0.1,0,11.9,0
11.09.2021 07:00,0.2,0.0383,0.018,0.02,0.013,751.8,88,0.2,0,11.9,0
11.09.2021 07:20,0.2,0.0358,0.017,0.019,0.013,751.8,88,0.3,141,12.1,0
11.09.2021 07:40,0.2,0.0346,0.019,0.021,0.013,751.8,86.8,0.7,0,12.5,0
11.09.2021 08:00,0.3,0.0357,0.021,0.02,0.011,751.7,85.2,0.4,104,12.9,0
11.09.2021 08:20,0.3,0.0349,0.023,0.019,0.011,751.7,84.4,0.3,92,13.2,0
11.09.2021 08:40,0.3,0.0358,0.025,0.019,0.011,751.6,83.1,0.5,139,13.4,0
11.09.2021 09:00,0.3,0.0353,0.026,0.02,0.011,751.6,82.1,0.5,0,13.8,0
11.09.2021 09:20,0.3,0.0373,0.027,0.021,0.012,751.6,81.5,0.5,91,14.2,0
11.09.2021 09:40,0.3,0.0381,0.029,0.023,0.013,751.6,80.1,0.6,118,14.6,0
11.09.2021 10:00,0.3,0.0396,0.029,0.022,0.012,751.7,79.1,0.5,95,14.8,0
11.09.2021 10:20,0.3,0.0408,0.032,0.024,0.012,751.7,78.8,0.4,0,15.2,0
11.09.2021 10:40,0.3,0.0408,0.034,0.024,0.011,751.6,77.8,0.6,179,15.6,0
11.09.2021 11:00,0.3,0.042,0.034,0.022,0.01,751.6,77,0.7,165,16,0
11.09.2021 11:20,0.2,0.0415,0.027,0.018,0.008,751.5,75.4,0.6,166,16.4,0
11.09.2021 11:40,0.1,0.0406,0.016,0.018,0.008,751.4,74.4,0.5,165,16.7,0
11.09.2021 12:00,0.1,0.0387,0.01,0.016,0.007,751.4,74.3,0.5,166,16.8,0
11.09.2021 12:20,0.1,0.0358,0.007,0.013,0.006,751.3,74.1,0.3,0,16.9,0
11.09.2021 12:40,0,0.0307,0.006,0.01,0.004,751.2,74,0.2,167,16.9,0
11.09.2021 13:00,0.1,0.0282,0.005,0.009,0.004,751.1,74.2,0.5,0,16.9,0
11.09.2021 13:20,0.1,0.0304,0.005,0.01,0.005,751,76,1,185,16.5,0
11.09.2021 13:40,0.1,0.034,0.006,0.013,0.005,750.9,77.4,0.1,0,16.3,0
11.09.2021 14:00,0.1,0.0356,0.007,0.015,0.007,750.7,76.9,0.5,239,16.4,0
11.09.2021 14:20,0.1,0.0367,0.007,0.015,0.006,750.6,77.4,0.9,0,16.6,0
11.09.2021 14:40,0.1,0.0342,0.007,0.014,0.006,750.4,78.3,0.7,165,16.7,0
11.09.2021 15:00,0.1,0.034,0.008,0.015,0.007,750.3,78.2,0.9,0,17,0
11.09.2021 15:20,0.1,0.0338,0.008,0.016,0.007,750.1,78.9,1,173,17.1,0
11.09.2021 15:40,0.1,0.0346,0.008,0.016,0.007,750,79.5,0.7,289,17.3,0
11.09.2021 16:00,0.1,0.0335,0.007,0.015,0.007,749.9,79.5,0.5,180,17.5,0
11.09.2021 16:20,0.1,0.0319,0.006,0.014,0.006,749.8,79.8,0.4,0,17.7,0
11.09.2021 16:40,0,0.0289,0.004,0.011,0.006,749.7,80,0.7,0,17.7,0
11.09.2021 17:00,0,0.0277,0.003,0.012,0.007,749.6,81,0.3,187,17.7,0
11.09.2021 17:20,0.1,0.03,0.002,0.015,0.009,749.4,81.1,0.2,0,17.6,0
11.09.2021 17:40,0.1,0.0319,0.002,0.017,0.011,749.3,82,0.3,0,17.6,0
11.09.2021 18:00,0.1,0.0321,0.002,0.018,0.012,749.3,82,0.3,179,17.5,0
11.09.2021 18:20,0.1,0.0322,0.002,0.023,0.016,749.2,82.9,0.4,175,17.3,0
11.09.2021 18:40,0.1,0.0323,0.002,0.019,0.013,749.2,83,0.3,175,17.2,0
11.09.2021 19:00,0.1,0.0347,0.003,0.02,0.014,749.2,84,0.2,0,17,0
11.09.2021 19:20,0.2,0.038,0.004,0.021,0.014,749.1,85.1,0,0,16.9,0
11.09.2021 19:40,0.2,0.0411,0.005,0.021,0.014,749.1,85.5,0,0,16.8,0
11.09.2021 20:00,0.3,0.0428,0.01,0.021,0.014,749,86,0,0,16.6,0
11.09.2021 20:20,0.4,0.0413,0.027,0.027,0.019,749,86.9,0.1,0,16.6,0
11.09.2021 20:40,0.3,0.0424,0.029,0.029,0.019,749,87.4,0.4,185,16.5,0
11.09.2021 21:00,0.3,0.0406,0.027,0.026,0.017,748.9,88,0.1,0,16.5,0
11.09.2021 21:20,0.2,0.0387,0.021,0.023,0.016,748.8,88.2,0,0,16.4,0
11.09.2021 21:40,0.2,0.0384,0.016,0.022,0.015,748.7,88,0,0,16.6,0
11.09.2021 22:00,0.2,0.0364,0.015,0.021,0.015,748.6,88,0,0,16.5,0
11.09.2021 22:20,0.2,0.0352,0.015,0.02,0.015,748.6,88,0,0,16.2,0
11.09.2021 22:40,0.3,0.0342,0.018,0.023,0.016,748.5,88.9,0,0,15.7,0
11.09.2021 23:00,0.3,0.0337,0.019,0.023,0.016,748.4,90,0,0,15.5,0
11.09.2021 23:20,0.5,0.0329,0.023,0.026,0.017,748.4,90.1,0,0,15.4,0
11.09.2021 23:40,0.7,0.0327,0.041,0.027,0.017,748.3,91,0,0,15.3,0
12.09.2021 00:00,0.7,0.0335,0.044,0.029,0.019,748.3,91,0,0,15.2,0
12.09.2021 00:20,0.5,0.0387,0.016,0.027,0.017,748.3,91,0.2,0,15.3,0
12.09.2021 00:40,0.3,0.0337,0.001,0.021,0.015,748.2,90,0.3,0,15.9,0
12.09.2021 01:00,0.3,0.0309,0.001,0.02,0.014,748.2,87.8,0.2,0,16.5,0
12.09.2021 01:20,0.4,0.0355,0.001,0.02,0.014,748.2,87,0.1,318,16.4,0
12.09.2021 01:40,0.3,0.0333,0.001,0.02,0.015,748.1,86.9,0,0,16.5,0
12.09.2021 02:00,0.3,0.0296,0.001,0.02,0.015,748,86.1,0,0,16.6,0
12.09.2021 02:20,0.3,0.0304,0.001,0.021,0.016,748,86.1,0,0,16.3,0
12.09.2021 02:40,0.3,0.0295,0.001,0.019,0.014,747.9,87.3,0,0,15.9,0
12.09.2021 03:00,0.3,0.0279,0.001,0.019,0.015,747.9,88,0,0,15.6,0
12.09.2021 03:20,0.3,0.0267,0.001,0.019,0.015,747.9,88.6,0,0,15.2,0
12.09.2021 03:40,0.3,0.0276,0,0.019,0.015,747.8,89.2,0,0,15.1,0
12.09.2021 04:00,0.3,0.0288,0.001,0.019,0.015,747.8,89.2,0,0,14.9,0
12.09.2021 04:20,0.4,0.0319,0.002,0.019,0.015,747.7,89.2,0,0,14.6,0
12.09.2021 04:40,0.4,0.0323,0.002,0.018,0.014,747.6,90,0,0,14.1,0
12.09.2021 05:00,0.4,0.0325,0.003,0.018,0.014,747.6,91,0,0,13.9,0
12.09.2021 05:20,0.4,0.0339,0.004,0.019,0.015,747.6,91,0,0,13.8,0
12.09.2021 05:40,0.4,0.0343,0.005,0.02,0.015,747.5,91,0,0,13.7,0
12.09.2021 06:00,0.4,0.0322,0.01,0.019,0.015,747.5,91,0,0,13.5,0
12.09.2021 06:20,0.4,0.0324,0.012,0.019,0.015,747.5,91,0,0,13.2,0
12.09.2021 06:40,0.4,0.0311,0.012,0.021,0.015,747.5,91.6,0,0,13.1,0
12.09.2021 07:00,0.4,0.0294,0.013,0.022,0.016,747.6,92,0,0,13.2,0
12.09.2021 07:20,0.4,0.0243,0.024,0.023,0.016,747.6,92,0,0,13.5,0
12.09.2021 07:40,0.4,0.0298,0.039,0.021,0.012,747.6,92,0,0,14.2,0
12.09.2021 08:00,0.5,0.0364,0.034,0.028,0.02,747.6,92,0,0,14.6,0
12.09.2021 08:20,0.6,0.0386,0.033,0.024,0.016,747.5,91.6,0,0,15.2,0
12.09.2021 08:40,0.5,0.0424,0.023,0.022,0.016,747.4,89.9,0,0,15.9,0
12.09.2021 09:00,0.4,0.0431,0.016,0.023,0.018,747.3,87.3,0,0,16.5,0
12.09.2021 09:20,0.4,0.0421,0.016,0.025,0.02,747.3,84,0.1,0,17.5,0
12.09.2021 09:40,0.4,0.0453,0.017,0.024,0.017,747.3,79.9,0,0,18.1,0
12.09.2021 10:00,0.4,0.0484,0.02,0.027,0.019,747.3,79,0,0,18.3,0
12.09.2021 10:20,0.4,0.0488,0.02,0.03,0.021,747.4,77.9,0,0,18.8,0
12.09.2021 10:40,0.4,0.0483,0.017,0.023,0.014,747.4,74.4,0.1,0,19.3,0
12.09.2021 11:00,0.3,0.0357,0.005,0.027,0.019,747.3,71.1,0.4,264,19.5,0
12.09.2021 11:20,0.2,0.0314,0.005,0.027,0.016,747.3,70.5,0.4,166,19.7,0
12.09.2021 11:40,0.1,0.0334,0.005,0.027,0.016,747.3,69.4,0.2,0,20.2,0
12.09.2021 12:00,0.1,0.0326,0.004,0.026,0.017,747.3,68.7,0.2,0,20.4,0
12.09.2021 12:20,0.1,0.0319,0.004,0.028,0.018,747.3,68.5,0.3,0,20.5,0
12.09.2021 12:40,0.1,0.0317,0.004,0.028,0.018,747.3,70.4,0.2,0,20.3,0
12.09.2021 13:00,0.1,0.0338,0.004,0.025,0.017,747.3,71,0.2,0,20.2,0
12.09.2021 13:20,0.1,0.0341,0.004,0.023,0.015,747.2,70.4,0.2,0,20.3,0
12.09.2021 13:40,0.1,0.0352,0.003,0.024,0.016,747.2,69.8,0.1,0,20.1,0
12.09.2021 14:00,0.1,0.0374,0.003,0.022,0.015,747.1,70.3,0.1,0,19.9,0
12.09.2021 14:20,0.2,0.039,0.003,0.02,0.013,747.1,69.8,0.2,0,19.9,0
12.09.2021 14:40,0.1,0.0399,0.003,0.021,0.013,746.9,69.4,0,0,19.9,0
12.09.2021 15:00,0.1,0.041,0.003,0.022,0.015,746.8,69.4,0.1,192,19.9,0
12.09.2021 15:20,0.2,0.0386,0.003,0.025,0.016,746.7,71.8,0,0,19.8,0
12.09.2021 15:40,0.2,0.0422,0.004,0.025,0.016,746.6,72.3,0.4,140,19.9,0
12.09.2021 16:00,0.2,0.0376,0.004,0.025,0.016,746.5,72.7,0.2,0,20,0
12.09.2021 16:20,0.2,0.0417,0.005,0.024,0.016,746.4,72.4,0.3,238,20.3,0
12.09.2021 16:40,0.1,0.0309,0.003,0.019,0.013,746.2,71.2,0.4,235,20.4,0
12.09.2021 17:00,0.1,0.0275,0.002,0.019,0.012,746.1,70.6,0.3,338,20.3,0
12.09.2021 17:20,0.1,0.0271,0.001,0.021,0.014,746.1,71.5,0.3,0,20.3,0
12.09.2021 17:40,0.1,0.0263,0.001,0.022,0.014,746,73,0.2,0,20.2,0
12.09.2021 18:00,0.1,0.0308,0.001,0.023,0.015,745.9,73.7,0.2,0,20.1,0
12.09.2021 18:20,0.1,0.0316,0.001,0.023,0.016,745.9,74.8,0,0,19.8,0
12.09.2021 18:40,0.2,0.0359,0,0.025,0.017,745.9,76.5,0,0,19.5,0
12.09.2021 19:00,0.2,0.0429,0.001,0.024,0.016,745.9,76.7,0.1,0,19.3,0
12.09.2021 19:20,0.1,0.0428,0.001,0.021,0.014,745.9,75.8,0.3,0,19,0
