Дата и время,CO,NO2,NO,PM10_GRIMM,PM25_GRIMM,Давление,Влажность,| V |,_V_,-T-,Осадки
11.04.2021 08:40,0.3,0.0979,0.041,0.082,0.032,761.7,41,0,0,8.1,0
11.04.2021 09:00,0.3,0.0851,0.029,0.069,0.028,761.7,38,0.2,0,9.2,0
11.04.2021 09:20,0.2,0.0546,0.008,0.048,0.023,761.7,36,0.2,0,10.1,0
11.04.2021 09:40,0.2,0.0556,0.008,0.059,0.024,761.8,35,0.2,241,10.5,0
11.04.2021 10:00,0.2,0.0599,0.009,0.05,0.024,762,34,0.2,0,10.9,0
11.04.2021 10:20,0.2,0.0673,0.014,0.056,0.025,762.1,34,0.3,0,11.3,0
11.04.2021 10:40,0.2,0.0582,0.011,0.061,0.025,762.2,33,0.3,270,11.9,0
11.04.2021 11:00,0.3,0.0804,0.017,0.084,0.029,762.3,33,0.4,0,12.6,0
11.04.2021 11:20,0.2,0.0835,0.021,0.077,0.028,762.4,31,0.4,284,13.3,0
11.04.2021 11:40,0.2,0.0633,0.014,0.063,0.024,762.4,30,0.5,289,13.8,0
11.04.2021 12:00,0,0.0548,0.011,0.057,0.021,762.4,29,0.6,286,14.4,0
11.04.2021 12:20,0,0.0492,0.008,0.047,0.018,762.4,28,0.5,0,14.8,0
11.04.2021 12:40,0,0.0416,0.006,0.046,0.016,762.4,27,0.4,0,15.5,0
11.04.2021 13:00,0,0.0296,0.004,0.039,0.015,762.5,27,0.8,281,15.7,0
11.04.2021 13:20,0,0.0222,0.001,0.035,0.015,762.6,27,0.5,222,15.9,0
11.04.2021 13:40,0,0.0252,0.002,0.037,0.015,762.7,27,0.7,282,16.1,0
11.04.2021 14:00,0,0.0235,0.002,0.034,0.016,762.6,27,0.6,0,16.3,0
11.04.2021 14:20,0,0.0246,0.001,0.034,0.014,762.6,27,0.4,309,16.6,0
11.04.2021 14:40,0,0.0234,0.001,0.035,0.015,762.6,27,0.4,0,16.8,0
11.04.2021 15:00,0,0.0245,0.001,0.035,0.015,762.7,26,0.3,242,17.1,0
11.04.2021 15:20,0,0.023,0,0.032,0.015,762.7,27,0.4,0,17,0
11.04.2021 15:40,0,0.0251,0,0.039,0.016,762.6,27,0.5,0,17.2,0
11.04.2021 16:00,0,0.0231,0,0.035,0.016,762.6,26,0.3,0,17.4,0
11.04.2021 16:20,0,0.0247,0,0.04,0.017,762.7,27,0,0,17.3,0
11.04.2021 16:40,0,0.023,0,0.039,0.018,762.7,27,0.2,0,17.5,0
11.04.2021 17:00,0,0.0261,0,0.038,0.019,762.7,27,0,0,16.9,0
11.04.2021 17:20,0,0.0276,0,0.044,0.019,762.7,27,0.1,0,16.7,0
11.04.2021 17:40,0,0.0351,0,0.063,0.021,762.7,27,0,0,16.7,0
11.04.2021 18:00,0,0.0391,0,0.05,0.02,762.8,27,0,0,16.5,0
11.04.2021 18:20,0,0.0395,0,0.046,0.02,762.9,27,0,0,16.5,0
11.04.2021 18:40,0,0.0423,0,0.052,0.021,762.9,27,0,0,16.4,0
11.04.2021 19:00,0,0.0586,0,0.062,0.022,763,27,0,0,16.2,0
11.04.2021 19:20,0.1,0.0658,0,0.072,0.023,763.1,28,0,0,16,0
11.04.2021 19:40,0.1,0.0781,0,0.075,0.025,763.2,28,0,0,15.6,0
11.04.2021 20:00,0.2,0.0886,0,0.102,0.03,763.4,30,0,0,15.3,0
11.04.2021 20:20,0.4,0.1193,0.008,0.143,0.037,763.6,32,0,0,14.7,0
11.04.2021 20:40,0.5,0.1456,0.037,0.17,0.047,763.7,33,0,0,14,0
11.04.2021 21:00,0.5,0.1446,0.032,0.154,0.053,763.9,33,0,0,13.4,0
11.04.2021 21:20,0.7,0.1414,0.049,0.169,0.051,764,34,0,0,13.1,0
11.04.2021 21:40,0.7,0.141,0.042,0.153,0.044,764.1,35,0,0,12.9,0
11.04.2021 22:00,1.5,0.1476,0.04,0.181,0.049,764.2,35,0,0,12.8,0
11.04.2021 22:20,1,0.151,0.075,0.156,0.047,764.3,36,0,0,12.5,0
11.04.2021 22:40,0.7,0.1545,0.065,0.145,0.046,764.4,37,0,0,12.2,0
11.04.2021 23:00,0.8,0.1522,0.083,0.17,0.052,764.4,38,0,0,11.9,0
11.04.2021 23:20,0.9,0.1646,0.093,0.18,0.053,764.6,38,0,0,11.5,0
11.04.2021 23:40,0.8,0.1545,0.09,0.166,0.053,764.7,40,0,0,11,0
12.04.2021 00:00,0.7,0.1505,0.054,0.128,0.052,764.8,41,0,0,10.7,0
12.04.2021 00:20,0.6,0.1562,0.044,0.117,0.047,764.9,41,0,0,10.5,0
12.04.2021 00:40,0.8,0.1553,0.084,0.134,0.048,765,41,0,0,10.4,0
12.04.2021 01:00,0.7,0.1437,0.079,0.137,0.05,765.1,42,0,0,10,0
12.04.2021 01:20,1,0.1392,0.132,0.17,0.056,765.2,44,0,0,9.3,0
12.04.2021 01:40,1,0.1306,0.194,0.172,0.059,765.2,47,0,0,8.6,0
12.04.2021 02:00,1,0.129,0.185,0.164,0.057,765.2,50,0,0,8,0
12.04.2021 02:20,0.8,0.1234,0.151,0.143,0.052,765.4,52,0,0,7.5,0
12.04.2021 02:40,0.8,0.1262,0.12,0.133,0.048,765.4,53,0,0,7,0
12.04.2021 03:00,0.6,0.1242,0.1,0.117,0.046,765.4,54,0,0,6.7,0
12.04.2021 03:20,0.5,0.1235,0.06,0.103,0.044,765.5,55,0,0,6.3,0
12.04.2021 03:40,0.4,0.1261,0.042,0.094,0.043,765.6,56,0,0,6.1,0
12.04.2021 04:00,0.4,0.1215,0.044,0.099,0.043,765.7,57,0,0,5.9,0
12.04.2021 04:20,0.5,0.1229,0.083,0.112,0.046,765.8,58,0,0,5.9,0
12.04.2021 04:40,0.5,0.1164,0.085,0.096,0.045,765.8,58,0,0,5.9,0
12.04.2021 05:00,0.6,0.1105,0.076,0.094,0.043,765.7,59,0,0,5.6,0
12.04.2021 05:20,0.5,0.106,0.069,0.089,0.043,765.8,59,0,0,5.2,0
12.04.2021 05:40,0.6,0.1054,0.118,0.099,0.046,765.8,60,0,0,4.9,0
12.04.2021 06:00,0.8,0.1116,0.18,0.101,0.048,765.9,61,0,0,4.6,0
12.04.2021 06:20,0.9,0.1187,0.232,0.128,0.051,765.9,62,0,0,4.4,0
12.04.2021 06:40,1,0.1074,0.251,0.123,0.055,766,63,0,0,4.3,0
12.04.2021 07:00,1.2,0.1139,0.35,0.175,0.064,766,63,0,0,4.4,0
12.04.2021 07:20,1.6,0.1349,0.393,0.176,0.068,766.1,63,0,0,4.9,0
12.04.2021 07:40,1.4,0.1239,0.344,0.157,0.063,766.2,61,0,0,5.5,0
12.04.2021 08:00,1.7,0.1261,0.345,0.209,0.068,766.1,58,0,0,6.7,0
12.04.2021 08:20,0.7,0.1074,0.098,0.121,0.04,766,47,0.2,0,8.7,0
12.04.2021 08:40,0.2,0.0713,0.011,0.058,0.024,766,35,0.8,45,10.9,0
12.04.2021 09:00,0.1,0.0638,0.009,0.061,0.024,766,33,1,0,11.3,0
12.04.2021 09:20,0.1,0.056,0.007,0.06,0.024,765.9,33,1,0,11.8,0
12.04.2021 09:40,0,0.0434,0.006,0.074,0.022,765.8,32,1.1,67,12.5,0
12.04.2021 10:00,0,0.0358,0.003,0.064,0.021,765.7,31,0.9,44,12.8,0
12.04.2021 10:20,0,0.0336,0.002,0.063,0.018,765.6,30,1.4,31,13,0
12.04.2021 10:40,0,0.028,0.001,0.056,0.017,765.6,30,1.3,44,13.1,0
12.04.2021 11:00,0,0.0269,0.001,0.057,0.016,765.4,29,0.9,0,13.4,0
12.04.2021 11:20,0,0.0279,0.001,0.063,0.017,765.3,27,0.8,0,13.8,0
12.04.2021 11:40,0,0.0252,0.001,0.061,0.015,765.2,27,1.7,52,14.2,0
12.04.2021 12:00,0.1,0.0176,0,0.058,0.014,765,26,1.7,70,14.4,0
12.04.2021 12:20,0.1,0.0183,0,0.041,0.013,765,26,1.2,43,14.6,0
12.04.2021 12:40,0.1,0.0195,0,0.036,0.012,764.9,26,1.3,71,14.8,0
12.04.2021 13:00,0.1,0.0174,0,0.035,0.011,764.8,25,1.4,38,15,0
12.04.2021 13:20,0.1,0.0155,0,0.04,0.011,764.5,24,1.2,60,15,0
12.04.2021 13:40,0.1,0.0173,0,0.033,0.01,764.2,24,1.5,0,14.8,0
12.04.2021 14:00,0.1,0.0179,0,0.036,0.011,764.1,24,1.4,0,14.8,0
12.04.2021 14:20,0.1,0.0189,0,0.034,0.011,764.1,25,1.3,55,15,0
12.04.2021 14:40,0.1,0.0197,0,0.045,0.013,763.8,27,1.4,337,15.1,0
12.04.2021 15:00,0.1,0.0199,0,0.054,0.015,763.7,29,1.1,84,15.1,0
12.04.2021 15:20,0.1,0.02,0,0.05,0.015,763.4,31,1.1,47,14.9,0
12.04.2021 15:40,0.1,0.0198,0,0.049,0.015,763.1,32,1.4,0,14.9,0
12.04.2021 16:00,0.1,0.0209,0,0.054,0.015,763,33,0.9,0,15,0
12.04.2021 16:20,0.1,0.0222,0,0.053,0.015,762.9,33,1,77,14.9,0
12.04.2021 16:40,0.1,0.0207,0,0.056,0.016,762.9,34,1.6,0,14.7,0
12.04.2021 17:00,0.1,0.0206,0,0.055,0.015,762.8,34,1.2,35,14.5,0
12.04.2021 17:20,0.1,0.0198,0,0.055,0.016,762.7,34,1.2,67,14.4,0
12.04.2021 17:40,0.1,0.0216,0,0.056,0.016,762.6,34,0.8,12,14.2,0
12.04.2021 18:00,0.1,0.0209,0,0.049,0.015,762.5,34,1.1,70,14.1,0
12.04.2021 18:20,0.1,0.0261,0,0.05,0.016,762.4,35,0.5,0,14,0
12.04.2021 18:40,0.1,0.0304,0,0.048,0.015,762.4,35,0.7,53,13.8,0
12.04.2021 19:00,0.1,0.0322,0,0.049,0.016,762.4,36,0.5,56,13.7,0
12.04.2021 19:20,0.1,0.0334,0,0.049,0.016,762.3,36,0.6,0,13.6,0
12.04.2021 19:40,0.1,0.036,0,0.049,0.017,762.3,37,0.9,60,13.4,0
12.04.2021 20:00,0.2,0.0391,0,0.05,0.017,762.3,38,0.9,0,13.2,0
12.04.2021 20:20,0.2,0.0427,0,0.055,0.019,762.3,39,0.9,0,13,0
12.04.2021 20:40,0.2,0.0429,0,0.059,0.019,762.3,40,0.7,22,12.8,0
12.04.2021 21:00,0.2,0.0424,0,0.059,0.018,762.3,40,0.8,34,12.7,0
12.04.2021 21:20,0.2,0.0407,0,0.055,0.018,762.2,41,0.9,0,12.5,0
12.04.2021 21:40,0.1,0.0379,0,0.053,0.018,762.2,41,1,65,12.3,0
12.04.2021 22:00,0.1,0.0347,0,0.053,0.018,762,42,0.5,2,12.1,0
12.04.2021 22:20,0.2,0.0404,0,0.053,0.018,761.9,43,0.7,64,11.8,0
12.04.2021 22:40,0.2,0.0417,0,0.049,0.018,761.8,44,0.4,0,11.6,0
12.04.2021 23:00,0.2,0.0434,0,0.049,0.018,761.7,45,0.5,0,11.3,0
12.04.2021 23:20,0.2,0.0438,0,0.048,0.018,761.6,45,0.2,0,11,0
12.04.2021 23:40,0.1,0.0421,0,0.045,0.017,761.5,47,0.3,0,10.8,0
13.04.2021 00:00,,,,,,761.4,48,0.2,0,10.6,0
13.04.2021 00:20,,,,,,761.3,50,0.1,0,10.4,0
13.04.2021 00:40,,,,,,761.2,52,0.7,61,10.4,0
13.04.2021 01:00,,,,,,761.1,54,0.4,0,10.4,0
13.04.2021 01:20,,,,,,761,56,0.5,14,10.2,0
13.04.2021 01:40,,,,,,760.9,57,0.4,0,10,0
13.04.2021 02:00,,,,,,760.8,59,0.1,0,9.7,0
13.04.2021 02:20,,,,,,760.7,60,0.1,0,9.5,0
13.04.2021 02:40,,,,,,760.6,63,0.2,21,9.4,0
13.04.2021 03:00,,,,,,760.6,64,0.1,0,9.3,0
13.04.2021 03:20,,,,,,760.5,66,0.2,0,9.2,0
13.04.2021 03:40,,,,,,760.5,67,0.1,0,9.1,0
13.04.2021 04:00,,,,,,760.4,68,0.1,0,9.1,0
13.04.2021 04:20,,,,,,760.3,70,0.3,0,9,0
13.04.2021 04:40,,,,,,760.2,71,0.2,0,8.9,0
13.04.2021 05:00,,,,,,760.2,72,0,0,8.8,0
13.04.2021 05:20,,,,,,760.1,73,0,0,8.8,0
13.04.2021 05:40,,,,,,760.1,73,0,0,8.8,0
13.04.2021 06:00,,,,,,760.1,74,0,0,8.9,0
13.04.2021 06:20,,,,,,760.1,74,0.1,0,9,0
13.04.2021 06:40,,,,,,760.1,73,0.1,0,9.2,0
13.04.2021 07:00,,,,,,760.1,72,0.3,0,9.7,0
13.04.2021 07:20,,,,,,760,69,0.6,0,10.2,0
13.04.2021 07:40,,,,,,760,67,0.7,311,10.7,0
13.04.2021 08:00,,,,,,759.9,65,1,0,11.3,0
13.04.2021 08:20,,,,,,759.9,62,0.8,326,11.8,0
13.04.2021 08:40,,,,,,759.8,60,0.4,0,12.5,0
13.04.2021 09:00,,,,,,759.7,57,0.5,0,13.1,0
13.04.2021 09:20,,,,,,759.7,53,0.3,332,14.1,0
13.04.2021 09:40,,,,,,759.7,50,0.6,293,14.9,0
13.04.2021 10:00,,,,,,759.6,47,1,302,15.3,0
13.04.2021 10:20,,,,,,759.6,45,0.9,337,15.9,0
13.04.2021 10:40,,,,,,759.6,44,1.1,301,16.4,0
13.04.2021 11:00,,,,,,759.5,42,1.1,316,16.9,0
13.04.2021 11:20,,,,,,759.4,41,0.6,326,17.7,0
13.04.2021 11:40,,,,,,759.3,39,0.6,0,18.5,0
13.04.2021 12:00,,,,,,759.2,38,0.9,331,19.1,0
13.04.2021 12:20,,,,,,759.1,36,1.4,306,19.6,0
13.04.2021 12:40,,,,,,759.1,34,1.2,295,20.3,0
13.04.2021 13:00,,,,,,759,32,1,0,20.9,0
13.04.2021 13:20,,,,,,758.8,29,1.2,1,21.4,0
13.04.2021 13:40,,,,,,758.8,27,1.6,321,21.7,0
13.04.2021 14:00,,,,,,758.7,26,1.9,291,21.8,0
13.04.2021 14:20,,,,,,758.7,26,1.7,319,21.9,0
13.04.2021 14:40,,,,,,758.6,26,1.3,315,21.9,0
13.04.2021 15:00,,,,,,758.4,24,1.6,322,22.2,0
13.04.2021 15:20,,,,,,758.3,26,2,339,22.1,0
13.04.2021 15:40,,,,,,758.2,26,1.5,332,22,0
13.04.2021 16:00,,,,,,758,27,1.3,312,21.8,0
