Дата и время,CO,NO2,NO,PM10,PM2.5,Давление,Влажность,| V |,_V_,-T-,Осадки
12.07.2021 03:00,0.2,0.0241,0.003,0.006,0.003,751.5,65.2,1,40,22,0
12.07.2021 03:20,0.2,0.0253,0.003,0.019,0.01,751.5,67,0.3,0,21.9,0
12.07.2021 03:40,0.2,0.0272,0.001,0.024,0.014,751.6,70.9,0,0,21.1,0
12.07.2021 04:00,0.2,0.0285,0.003,0.023,0.013,751.6,73.7,0,0,20.5,0
12.07.2021 04:20,0.2,0.0209,0.002,0.016,0.01,751.7,74.3,0,0,20.1,0
12.07.2021 04:40,0.2,0.0242,0.005,0.019,0.012,751.7,75.8,0,0,19.9,0
12.07.2021 05:00,0.2,0.0264,0.01,0.021,0.012,751.8,76.2,0.2,348,19.9,0
12.07.2021 05:20,0.2,0.0342,0.012,0.022,0.012,751.9,73.4,0.4,326,20.5,0
12.07.2021 05:40,0.2,0.0342,0.009,0.019,0.01,751.9,70.1,0.3,0,21.3,0
12.07.2021 06:00,0.2,0.0355,0.015,0.009,0.003,752,64.3,1,40,22.1,0
12.07.2021 06:20,0.2,0.0317,0.012,0.008,0.003,752,60.9,0.8,10,22.5,0
12.07.2021 06:40,0.2,0.0309,0.013,0.013,0.004,752,58.8,0.7,354,23,0
12.07.2021 07:00,0.2,0.0378,0.021,0.019,0.007,752,57.4,0.7,93,23.5,0
12.07.2021 07:20,0.2,0.0353,0.015,0.022,0.009,752,57.5,1.2,48,23.4,0
12.07.2021 07:40,0.2,0.032,0.009,0.022,0.011,752,58.4,0.6,80,23.6,0
12.07.2021 08:00,0.3,0.0401,0.018,0.022,0.012,751.9,57.3,1.1,93,24,0
12.07.2021 08:20,0.2,0.0368,0.015,0.023,0.011,751.8,57.2,1.1,16,24.4,0
12.07.2021 08:40,0.3,0.0405,0.018,0.028,0.013,751.9,56.2,0.8,39,25.1,0
12.07.2021 09:00,0.3,0.0444,0.022,0.03,0.014,751.9,54.7,1.2,19,25.5,0
12.07.2021 09:20,0.2,0.0393,0.019,0.031,0.013,751.9,53.4,1.1,359,25.8,0
12.07.2021 09:40,0.2,0.0387,0.022,0.025,0.008,751.9,49.6,1.6,45,26.5,0
12.07.2021 10:00,0.1,0.024,0.01,0.015,0.004,751.9,48.4,1.4,359,26.6,0
12.07.2021 10:20,0.1,0.0296,0.014,0.02,0.008,751.9,47.2,1.4,55,27.2,0
12.07.2021 10:40,0.1,0.0254,0.011,0.014,0.006,751.9,46.1,1.6,78,27.4,0
12.07.2021 11:00,0.1,0.0322,0.017,0.019,0.008,751.9,45.8,1.4,0,27.7,0
12.07.2021 11:20,0.1,0.0238,0.011,0.023,0.011,751.8,46.3,1.8,18,27.7,0
12.07.2021 11:40,0.2,0.044,0.017,0.024,0.011,751.7,46.1,1.6,10,28,0
12.07.2021 12:00,0.1,0.0163,0.004,0.011,0.004,751.6,42.2,0.9,66,28.7,0
12.07.2021 12:20,0.1,0.0278,0.011,0.016,0.006,751.5,42,1.6,73,28.9,0
12.07.2021 12:40,0.1,0.0125,0.002,0.013,0.003,751.5,39.4,1.5,187,29.2,0
12.07.2021 13:00,0.1,0.0208,0.008,0.009,0.001,751.5,37,1.4,56,29.5,0
12.07.2021 13:20,0.1,0.0169,0.003,0.02,0.004,751.4,37,1.2,43,29.7,0
12.07.2021 13:40,0.2,0.0399,0.015,0.023,0.006,751.3,37.9,1.7,348,29.4,0
12.07.2021 14:00,0.2,0.038,0.017,0.026,0.012,751.2,37.7,1.5,72,29.7,0
12.07.2021 14:20,0.2,0.0163,0.003,0.016,0.009,751.2,35.3,1.2,32,30.2,0
12.07.2021 14:40,0.2,0.0385,0.017,0.016,0.001,751.1,35.3,1.2,68,30.4,0
12.07.2021 15:00,0.2,0.0367,0.021,0.015,,751,33.1,1.4,48,31,0
12.07.2021 15:20,,0.0281,0.011,0.029,,751,35.4,1.2,145,31.2,0
12.07.2021 15:40,0.2,0.0629,0.03,0.029,,750.9,35.4,1.6,176,31,0
12.07.2021 16:00,0.2,0.0613,0.03,0.023,,750.9,34.5,1.2,0,31.2,0
12.07.2021 16:20,0.2,0.0443,0.012,0.018,,750.8,33.7,1.5,42,31.2,0
12.07.2021 16:40,0.2,0.0624,0.037,0.024,0.04,750.7,34.1,1.9,50,31.1,0
12.07.2021 17:00,0.2,0.0373,0.018,0.022,0.036,750.6,33.9,1.2,12,31.1,0
12.07.2021 17:20,0.2,0.0474,0.015,0.024,0.034,750.6,34,1.6,198,31.1,0
12.07.2021 17:40,0.2,0.0687,0.025,0.022,0.032,750.5,33.6,1.9,349,31,0
12.07.2021 18:00,0.2,0.0645,0.029,0.028,0.03,750.4,34.6,1.4,4,31.1,0
12.07.2021 18:20,0.2,0.0607,0.042,0.033,0.03,750.3,35.9,1.7,330,30.9,0
12.07.2021 18:40,0.3,0.0721,0.038,0.024,0.028,750.3,35.4,1.6,35,30.8,0
12.07.2021 19:00,0.2,0.0504,0.021,0.027,0.026,750.3,36.6,1.7,74,30.6,0
12.07.2021 19:20,0.3,0.0589,0.022,0.034,0.025,750.2,37.5,1.3,12,30.5,0
12.07.2021 19:40,0.3,0.0452,0.018,0.029,0.023,750.2,37.9,1.5,72,30.3,0
12.07.2021 20:00,0.3,0.0446,0.009,0.031,0.023,750.3,39.2,0.9,85,30.1,0
12.07.2021 20:20,0.3,0.0627,0.024,0.031,0.022,750.4,40.6,1,66,29.6,0
12.07.2021 20:40,0.3,0.0578,0.006,0.032,0.021,750.5,42,0.4,78,29.3,0
12.07.2021 21:00,0.3,0.047,0.003,0.031,0.02,750.6,43.1,0.2,0,28.8,0
12.07.2021 21:20,0.3,0.0491,0,0.031,0.02,750.7,45.3,0,171,27.9,0
12.07.2021 21:40,0.3,0.0519,0,0.03,0.021,750.8,45.9,0.2,0,27.4,0
12.07.2021 22:00,0.4,0.0817,0.007,0.036,0.024,750.8,50,0,0,26.9,0
12.07.2021 22:20,0.5,0.1119,0.019,0.052,0.027,750.9,53.5,0,0,26.2,0
12.07.2021 22:40,0.7,0.116,0.036,0.056,0.03,750.9,57.7,0,0,25.6,0
12.07.2021 23:00,0.8,0.118,0.058,0.06,0.036,750.9,59.4,0,0,25.1,0
12.07.2021 23:20,0.9,0.1157,0.065,0.066,0.038,751,61.9,0,0,24.6,0
12.07.2021 23:40,1,0.109,0.041,0.063,0.033,751,63,0.1,0,24.3,0
13.07.2021 0:00,,,,,,751,64.1,0.1,0,23.8,0
13.07.2021 0:20,,,,,,751.1,65.5,0,0,23.4,0
13.07.2021 0:40,,,,,,751,67.8,0,0,23,0
13.07.2021 1:00,,,,,,751,69.8,0,0,22.7,0
13.07.2021 1:20,,,,,,751,72,0,0,22.4,0
13.07.2021 1:40,,,,,,751,72.1,0,0,22.2,0
13.07.2021 2:00,,,,,,751.1,72,0,0,22.1,0
13.07.2021 2:20,,,,,,751.1,72.9,0,0,21.8,0
13.07.2021 2:40,,,,,,751.2,74.3,0,0,21.8,0
13.07.2021 3:00,,,,,,751.2,74.8,0,0,21.6,0
13.07.2021 3:20,,,,,,751.2,75.3,0,0,21.4,0
13.07.2021 3:40,,,,,,751.2,76.9,0,0,21.1,0
13.07.2021 4:00,,,,,,751.2,77.9,0,0,21,0
13.07.2021 4:20,,,,,,751.2,78.5,0,0,20.7,0
13.07.2021 4:40,,,,,,751.3,78.9,0.1,0,20.8,0
13.07.2021 5:00,,,,,,751.3,77.2,0.1,0,21,0
13.07.2021 5:20,,,,,,751.2,77.6,0,0,21.3,0
13.07.2021 5:40,,,,,,751.3,75,0,0,22.3,0
13.07.2021 6:00,,,,,,751.2,71.6,0.1,0,23.6,0
13.07.2021 6:20,,,,,,751.3,58.2,1,193,24.7,0
13.07.2021 6:40,,,,,,751.3,53.4,1,210,25.5,0
13.07.2021 7:00,,,,,,751.3,52.7,0.7,0,25.8,0
13.07.2021 7:20,,,,,,751.3,52,1.1,181,26.2,0
13.07.2021 7:40,,,,,,751.3,51.4,0.9,302,26.4,0
13.07.2021 8:00,,,,,,751.3,50.8,0.8,280,26.9,0
13.07.2021 8:20,,,,,,751.2,49.8,1.2,139,27.3,0
13.07.2021 8:40,,,,,,751.2,48.3,1,204,27.8,0
13.07.2021 9:00,,,,,,751.2,45.8,0.9,314,28.3,0
13.07.2021 9:20,,,,,,751.1,44.1,1.1,253,28.9,0
13.07.2021 9:40,,,,,,751.1,43.3,1.2,161,29.3,0
13.07.2021 10:00,,,,,,751.2,41.4,1,50,29.5,0
13.07.2021 10:20,,,,,,751.1,41.1,0.8,285,30.1,0
13.07.2021 10:40,,,,,,751,40.9,1.3,325,30.3,0
13.07.2021 11:00,,,,,,751,41.5,1.3,348,30.1,0
13.07.2021 11:20,,,,,,750.9,39.8,0.9,154,30.4,0
13.07.2021 11:40,,,,,,750.7,37.5,0.9,299,30.9,0
13.07.2021 12:00,,,,,,750.6,37.7,1.3,227,31.2,0
13.07.2021 12:20,,,,,,750.6,38.2,1.3,68,30.9,0
13.07.2021 12:40,,,,,,750.5,37.7,1.1,172,31.2,0
13.07.2021 13:00,,,,,,750.5,36.9,1.5,283,31.4,0
13.07.2021 13:20,,,,,,750.4,38.1,1.7,234,31.2,0
13.07.2021 13:40,,,,,,750.4,38,1.5,50,31.1,0
13.07.2021 14:00,,,,,,750.3,37.5,1.6,88,31.4,0
13.07.2021 14:20,,,,,,750.2,37.1,1.4,341,31.6,0
13.07.2021 14:40,,,,,,750.1,37,1.6,359,32,0
13.07.2021 15:00,,,,,,750,35.7,1.4,354,32.1,0
13.07.2021 15:20,,,,,,749.8,34.7,1.7,308,32.3,0
13.07.2021 15:40,,,,,,749.8,33.8,1.4,196,32.5,0
13.07.2021 16:00,,,,,,749.7,33.3,1.3,325,32.7,0
13.07.2021 16:20,,,,,,749.5,33.6,1,208,32.7,0
13.07.2021 16:40,,,,,,749.4,33.8,1.6,301,32.7,0
13.07.2021 17:00,,,,,,749.3,34.1,1.4,239,32.5,0
13.07.2021 17:20,,,,,,749.1,34.5,0.9,257,32.5,0
13.07.2021 17:40,,,,,,749,34.9,0.8,257,32.9,0
13.07.2021 18:00,,,,,,749.1,35.3,1.4,198,32.8,0
13.07.2021 18:20,,,,,,749,36.7,1.1,224,32.4,0
13.07.2021 18:40,,,,,,749,36.5,1.2,154,32.3,0
13.07.2021 19:00,,,,,,749,36.4,1.2,229,32.2,0
13.07.2021 19:20,,,,,,748.9,37.8,1.2,250,32,0
13.07.2021 19:40,,,,,,749,38.1,0.6,0,31.8,0
13.07.2021 20:00,,,,,,749.1,39.3,0.9,278,31.7,0
13.07.2021 20:20,,,,,,749.1,40.6,0.4,265,31.1,0
13.07.2021 20:40,,,,,,749.2,44.1,0.9,238,30.7,0
13.07.2021 21:00,,,,,,749.3,45.8,0.7,231,30.2,0
13.07.2021 21:20,,,,,,749.2,48.6,0.3,0,29.8,0
13.07.2021 21:40,,,,,,749.3,55,0.2,0,28.6,0
13.07.2021 22:00,,,,,,749.3,57.4,0,0,27.7,0
13.07.2021 22:20,,,,,,749.3,60.8,0,0,27.2,0
13.07.2021 22:40,,,,,,749.3,62.3,0,0,26.6,0
13.07.2021 23:00,,,,,,749.3,63,0.2,0,26.1,0
13.07.2021 23:20,,,,,,749.3,64.4,0,0,25.9,0
13.07.2021 23:40,,,,,,749.4,65.8,0,0,25.5,0
14.07.2021 0:00,,,,,,749.4,67.4,0,0,25,0
14.07.2021 0:20,,,,,,749.4,68.8,0,0,24.6,0
14.07.2021 0:40,,,,,,749.5,69.1,0,0,24.3,0
14.07.2021 1:00,,,,,,749.5,70.1,0,0,24,0
14.07.2021 1:20,,,,,,749.5,70.8,0,0,23.7,0
14.07.2021 1:40,,,,,,749.4,71.8,0,0,23.5,0
14.07.2021 2:00,,,,,,749.4,72.3,0,0,23.2,0
14.07.2021 2:20,,,,,,749.4,75,0,0,23.1,0
14.07.2021 2:40,,,,,,749.5,76.5,0,0,23,0
14.07.2021 3:00,,,,,,749.6,77.3,0,0,22.8,0
14.07.2021 3:20,,,,,,749.6,77.1,0,0,22.6,0
14.07.2021 3:40,,,,,,749.7,78.8,0,0,22.3,0
14.07.2021 4:00,,,,,,749.7,80.5,0,0,22.1,0
14.07.2021 4:20,,,,,,749.7,82.4,0,0,22.1,0
14.07.2021 4:40,,,,,,749.7,78.8,0,0,22.2,0
14.07.2021 5:00,,,,,,749.7,75.6,0,0,22.9,0
14.07.2021 5:20,,,,,,749.8,79.1,0,0,23.1,0
14.07.2021 5:40,,,,,,749.7,78.2,0,0,23.4,0
14.07.2021 6:00,,,,,,749.9,75.7,0,0,24.1,0
14.07.2021 6:20,,,,,,749.8,71.3,0,0,24.9,0
14.07.2021 6:40,,,,,,749.7,67.5,0.2,0,25.6,0
14.07.2021 7:00,,,,,,749.7,65.5,0.2,0,26.3,0
14.07.2021 7:20,,,,,,749.7,62.5,0.5,359,27.1,0
14.07.2021 7:40,,,,,,749.7,61.4,0.7,326,27.4,0
14.07.2021 8:00,,,,,,749.7,59.5,0.6,312,27.7,0
14.07.2021 8:20,,,,,,749.7,57,0.9,48,28.3,0
14.07.2021 8:40,,,,,,749.7,53.7,0.8,339,28.8,0
14.07.2021 9:00,,,,,,749.7,51,0.8,349,29.3,0
14.07.2021 9:20,,,,,,749.6,48.1,0.9,39,29.7,0
14.07.2021 9:40,,,,,,749.6,46.2,0.9,293,30.1,0
14.07.2021 10:00,,,,,,749.5,47.3,1.2,305,30.2,0
14.07.2021 10:20,,,,,,749.5,46.9,0.9,296,30.3,0
14.07.2021 10:40,,,,,,749.5,46.8,1.2,63,30.7,0
14.07.2021 11:00,,,,,,749.4,45.6,1,13,30.9,0
14.07.2021 11:20,,,,,,749.3,45.3,0.9,294,31.3,0
14.07.2021 11:40,,,,,,749.2,43.6,1.1,291,31.2,0
14.07.2021 12:00,,,,,,749,42.1,1.2,61,31.4,0
14.07.2021 12:20,,,,,,749,41.5,1.2,204,31.8,0
14.07.2021 12:40,,,,,,749,41.3,1.8,237,31.8,0
14.07.2021 13:00,,,,,,748.9,39,1.3,173,32,0
14.07.2021 13:20,,,,,,748.7,41.1,1.6,306,31.8,0
14.07.2021 13:40,,,,,,748.5,41.7,0.9,310,31.5,0
14.07.2021 14:00,,,,,,748.4,38.6,1,71,31.8,0
14.07.2021 14:20,,,,,,748.2,37.3,1.3,187,32,0
14.07.2021 14:40,,,,,,748,38.4,1.1,295,32.1,0
14.07.2021 15:00,,,,,,747.9,34.6,2.1,171,32.8,0
14.07.2021 15:20,,,,,,747.8,33.4,2.1,295,33,0
14.07.2021 15:40,,,,,,747.7,34.9,1.6,237,33.4,0
14.07.2021 16:00,,,,,,747.8,34.8,2,334,33.3,0
14.07.2021 16:20,,,,,,747.8,36.7,2.2,282,33,0
14.07.2021 16:40,,,,,,747.7,37.5,1.9,213,32.7,0
14.07.2021 17:00,,,,,,747.8,37.6,2.2,185,32.6,0
14.07.2021 17:20,,,,,,747.7,37.3,2,253,32.8,0
14.07.2021 17:40,,,,,,747.7,36.8,2,292,32.6,0
14.07.2021 18:00,,,,,,747.5,37.6,1.7,303,32.1,0
14.07.2021 18:20,,,,,,747.5,36.6,1.8,286,32.4,0
14.07.2021 18:40,,,,,,747.5,36.4,1.8,280,32.4,0
14.07.2021 19:00,,,,,,747.7,39.5,2.6,14,31.5,0
14.07.2021 19:20,,,,,,748.1,56.7,2.7,56,27.8,0
14.07.2021 19:40,,,,,,748.1,61.2,2.5,32,26.9,0
14.07.2021 20:00,,,,,,748.1,62.5,2.7,37,26.3,0
14.07.2021 20:20,,,,,,748.2,63.9,2.1,43,25.8,0
14.07.2021 20:40,,,,,,748.2,65.8,2.1,20,25.3,0
14.07.2021 21:00,,,,,,748.2,66.1,1,51,25,0
14.07.2021 21:20,,,,,,748.2,67.4,1.4,16,24.7,0
14.07.2021 21:40,,,,,,748.1,68,0.7,0,24.6,0
14.07.2021 22:00,,,,,,747.9,68.7,0.3,48,24.3,0
14.07.2021 22:20,,,,,,747.9,70,0.2,0,23.9,0
14.07.2021 22:40,,,,,,747.9,70.8,0.2,0,23.7,0
14.07.2021 23:00,,,,,,747.8,72.3,0.1,0,23.5,0
14.07.2021 23:20,,,,,,747.7,74.2,0.1,0,23.2,0
14.07.2021 23:40,,,,,,747.7,77.5,0,0,22.8,0
11.09.2021 00:00,0.5,0.0325,0.061,0.018,0.009,751,95,0,339,13.2,0
11.09.2021 00:20,0.4,0.032,0.065,0.017,0.008,751.2,95,0.1,339,12.9,0
11.09.2021 00:40,0.4,0.0322,0.056,0.021,0.01,751.3,95.5,0.6,25,12.8,0
11.09.2021 01:00,0.3,0.0402,0.037,0.022,0.011,751.4,94.4,0.8,0,13,0
11.09.2021 01:20,0.2,0.0411,0.013,0.018,0.007,751.5,90.6,1.1,33,12.8,0
11.09.2021 01:40,0.2,0.0413,0.018,0.018,0.009,751.5,90,0.9,64,12.8,0
11.09.2021 02:00,0.2,0.0387,0.012,0.017,0.007,751.4,89.6,0.2,0,12.6,0
11.09.2021 02:20,0.2,0.0389,0.011,0.014,0.006,751.5,90,0.3,0,12.3,0
11.09.2021 02:40,0.2,0.0388,0.016,0.015,0.007,751.6,90,0.6,62,12.1,0
11.09.2021 03:00,0.2,0.0386,0.015,0.017,0.007,751.6,89.3,0.4,48,11.9,0
11.09.2021 03:20,0.2,0.0377,0.017,0.019,0.009,751.6,90,0.4,0,11.8,0
11.09.2021 03:40,0.2,0.0364,0.018,0.02,0.009,751.6,90.4,0.3,51,11.6,0
11.09.2021 04:00,0.2,0.035,0.014,0.022,0.011,751.6,91,0.2,50,11.5,0
11.09.2021 04:20,0.2,0.0352,0.018,0.023,0.012,751.6,91,0.5,74,11.5,0
11.09.2021 04:40,0.3,0.0358,0.032,0.023,0.012,751.6,91,0.5,0,11.4,0
11.09.2021 05:00,0.2,0.0372,0.01,0.022,0.012,751.6,91,0.2,0,11.5,0
11.09.2021 05:20,0.2,0.0386,0.025,0.019,0.01,751.6,90.8,0.3,0,11.4,0
11.09.2021 05:40,0.2,0.0402,0.041,0.02,0.011,751.6,91,0.5,67,11.3,0
11.09.2021 06:00,0.3,0.0405,0.051,0.022,0.013,751.6,91,0.4,36,11.1,0
11.09.2021 06:20,0.3,0.0343,0.069,0.022,0.013,751.6,91.9,0.2,0,11,0
11.09.2021 06:40,0.4,0.0357,0.074,0.025,0.015,751.6,92.2,0.1,0,10.9,0
11.09.2021 07:00,0.3,0.0341,0.047,0.027,0.016,751.6,92.6,0,0,11,0
11.09.2021 07:20,0.3,0.04,0.069,0.027,0.016,751.7,92.1,0.1,0,11.4,0
11.09.2021 07:40,0.3,0.0458,0.057,0.027,0.015,751.7,89.9,0.2,0,12,0
11.09.2021 08:00,0.2,0.0461,0.035,0.028,0.015,751.6,85,0.3,0,13.1,0
11.09.2021 08:20,0.2,0.0447,0.024,0.028,0.013,751.5,81.3,0.3,0,13.7,0
11.09.2021 08:40,0.2,0.0446,0.023,0.031,0.014,751.5,80.3,0.6,194,13.9,0
11.09.2021 09:00,0.2,0.0417,0.017,0.033,0.014,751.5,79.8,0.7,138,14,0
11.09.2021 09:20,0.2,0.0442,0.019,0.033,0.015,751.5,80,0.2,134,14.2,0
11.09.2021 09:40,0.2,0.0442,0.02,0.035,0.015,751.6,79.5,0.1,0,14.6,0
11.09.2021 10:00,0.2,0.0485,0.027,0.036,0.015,751.6,78.2,0.4,0,15,0
11.09.2021 10:20,0.2,0.0495,0.03,0.04,0.016,751.6,78.1,0.7,152,15.1,0
11.09.2021 10:40,0.2,0.0508,0.033,0.039,0.015,751.5,77.4,1.3,211,15.2,0
11.09.2021 11:00,0.2,0.0512,0.032,0.041,0.016,751.5,76.9,1.3,141,15.5,0
11.09.2021 11:20,0.2,0.051,0.027,0.039,0.013,751.4,75.6,1.6,210,15.8,0
11.09.2021 11:40,0.2,0.0509,0.025,0.038,0.014,751.3,75.7,1,212,16,0
11.09.2021 12:00,0.2,0.0511,0.022,0.037,0.014,751.3,75.1,1.2,167,16.3,0
11.09.2021 12:20,0.2,0.0532,0.019,0.034,0.012,751.2,74.8,1,189,16.4,0
11.09.2021 12:40,0.1,0.0517,0.015,0.032,0.012,751.1,74.7,1,185,16.5,0
11.09.2021 13:00,0.1,0.049,0.013,0.028,0.011,750.9,75,0.8,167,16.6,0
11.09.2021 13:20,0.2,0.0455,0.014,0.031,0.011,750.7,74.8,1.2,167,16.8,0
11.09.2021 13:40,0.1,0.0422,0.011,0.026,0.009,750.7,73.7,2.2,160,16.9,0
11.09.2021 14:00,0.1,0.0375,0.009,0.027,0.009,750.6,75.3,1.8,172,16.7,0
11.09.2021 14:20,0.1,0.0371,0.007,0.023,0.008,750.4,75.8,1.4,158,16.7,0
11.09.2021 14:40,0.1,0.0501,0.012,0.024,0.008,750.2,75.7,1.5,166,16.8,0
11.09.2021 15:00,0.2,0.054,0.016,0.029,0.009,750.1,76.7,1.2,173,16.8,0
11.09.2021 15:20,0.2,0.0501,0.014,0.035,0.012,750,77.6,1.1,181,17,0
11.09.2021 15:40,0.2,0.0539,0.017,0.036,0.013,749.9,77.7,1.3,199,17.1,0
11.09.2021 16:00,0.2,0.053,0.013,0.035,0.012,749.8,78.7,1.7,173,17.1,0
11.09.2021 16:20,0.2,0.0537,0.013,0.036,0.013,749.7,79.1,1.6,206,17.2,0
11.09.2021 16:40,0.1,0.0492,0.008,0.034,0.013,749.7,79.9,1.2,233,17.3,0
11.09.2021 17:00,0.1,0.05,0.005,0.031,0.013,749.5,80.3,1.1,154,17.3,0
11.09.2021 17:20,0.2,0.0552,0.006,0.032,0.012,749.3,81,0.8,169,17.3,0
11.09.2021 17:40,0.2,0.0575,0.007,0.035,0.013,749.2,81.7,1.2,158,17.3,0
11.09.2021 18:00,0.2,0.0569,0.006,0.038,0.016,749.1,82,1.1,167,17.3,0
11.09.2021 18:20,0.2,0.0621,0.011,0.04,0.018,749.1,82.1,0.7,165,17.3,0
11.09.2021 18:40,0.3,0.0609,0.014,0.042,0.019,749.1,83,0.6,0,17.3,0
11.09.2021 19:00,0.3,0.06,0.014,0.042,0.019,749,83.6,0.2,0,17,0
11.09.2021 19:20,0.3,0.0575,0.018,0.041,0.02,748.9,85.1,0,174,16.7,0
11.09.2021 19:40,0.3,0.0596,0.027,0.044,0.02,748.9,86,0.2,0,16.6,0
11.09.2021 20:00,0.4,0.0577,0.027,0.045,0.02,748.8,86,0.3,166,16.6,0
11.09.2021 20:20,0.3,0.0566,0.024,0.041,0.019,748.8,86,0.5,176,16.6,0
11.09.2021 20:40,0.3,0.0537,0.029,0.038,0.019,748.8,86.9,0.3,0,16.4,0
11.09.2021 21:00,0.3,0.0501,0.032,0.035,0.018,748.7,88.2,0.2,159,16,0
11.09.2021 21:20,0.4,0.0489,0.042,0.035,0.019,748.6,89.3,0,0,15.8,0
11.09.2021 21:40,0.6,0.05,0.063,0.036,0.019,748.6,90.3,0,0,15.5,0
11.09.2021 22:00,1.1,0.0534,0.146,0.045,0.022,748.5,91,0,0,15.2,0
11.09.2021 22:20,1.2,0.0491,0.153,0.05,0.023,748.4,91.7,0.1,0,14.9,0
11.09.2021 22:40,1.2,0.0446,0.158,0.057,0.028,748.4,92.5,0,0,14.7,0
11.09.2021 23:00,1.3,0.0449,0.168,0.059,0.032,748.3,93.1,0,0,14.5,0
11.09.2021 23:20,1.1,0.0465,0.142,0.06,0.034,748.2,94,0,0,14.7,0
11.09.2021 23:40,0.8,0.047,0.114,0.059,0.035,748.2,94.1,0,0,14.9,0
12.09.2021 00:00,0.4,0.0601,0.048,0.058,0.033,748.2,92.9,0.8,225,15.5,0
12.09.2021 00:20,0.2,0.0593,0.004,0.051,0.03,748.2,87.3,1.2,183,16.7,0
12.09.2021 00:40,0.1,0.049,0,0.036,0.018,748.1,85.7,1.2,226,17,0
12.09.2021 01:00,0.1,0.0506,0,0.034,0.016,748.1,85.9,0.9,189,16.8,0
12.09.2021 01:20,0.1,0.053,0,0.033,0.017,748.1,86.4,0.1,0,16.4,0
12.09.2021 01:40,0.1,0.0527,0.002,0.032,0.019,748,87.6,0.2,0,16.1,0
12.09.2021 02:00,0.2,0.0536,0.004,0.029,0.017,748,88.8,0,0,15.7,0
12.09.2021 02:20,0.2,0.0558,0.004,0.036,0.023,747.9,89.8,0.2,216,15.5,0
12.09.2021 02:40,0.1,0.0454,0.001,0.037,0.024,747.8,89.1,0.4,0,15.7,0
12.09.2021 03:00,0.1,0.0358,0,0.035,0.024,747.8,89,0.4,230,15.7,0
12.09.2021 03:20,0.1,0.0326,0,0.034,0.025,747.8,89,0.8,219,15.6,0
12.09.2021 03:40,0.1,0.027,0,0.033,0.025,747.7,89.8,0.6,197,15.4,0
12.09.2021 04:00,0.1,0.0279,0,0.038,0.028,747.7,90.2,0.7,198,15.2,0
12.09.2021 04:20,0.1,0.0258,0,0.033,0.023,747.6,91,0.3,0,15,0
12.09.2021 04:40,0.1,0.028,0,0.029,0.02,747.6,91,0.3,191,14.9,0
12.09.2021 05:00,0.1,0.0297,0,0.028,0.019,747.5,91.6,0.5,194,14.7,0
12.09.2021 05:20,0.1,0.0277,0,0.03,0.02,747.4,92,0.8,189,14.5,0
12.09.2021 05:40,0.1,0.027,0,0.029,0.019,747.4,92.2,0.5,209,14.4,0
12.09.2021 06:00,0.1,0.0288,0,0.027,0.018,747.4,92.9,0.6,0,14.2,0
12.09.2021 06:20,0.1,0.0298,0.002,0.026,0.017,747.4,93,0.4,0,14,0
12.09.2021 06:40,0.1,0.0328,0.004,0.026,0.017,747.4,93,0.7,208,14,0
12.09.2021 07:00,0.1,0.0353,0.011,0.029,0.02,747.5,92.2,0.3,197,14.2,0
12.09.2021 07:20,0.1,0.0348,0.007,0.028,0.02,747.5,91.6,0.4,0,14.6,0
12.09.2021 07:40,0.1,0.0356,0.011,0.029,0.019,747.5,90.8,0.4,222,14.8,0
12.09.2021 08:00,0.1,0.0314,0.007,0.028,0.018,747.5,89.1,0.8,205,15.2,0
12.09.2021 08:20,0.1,0.0377,0.01,0.031,0.021,747.4,88.2,1,197,15.4,0
12.09.2021 08:40,0.1,0.0379,0.014,0.032,0.02,747.3,87.2,0.8,296,15.7,0
12.09.2021 09:00,0.1,0.0425,0.022,0.035,0.021,747.3,85.9,0.4,283,16.2,0
12.09.2021 09:20,0.1,0.0431,0.019,0.039,0.021,747.3,83.6,0.5,190,16.7,0
12.09.2021 09:40,0.2,0.0482,0.018,0.042,0.022,747.3,81.5,0.8,213,17.2,0
12.09.2021 10:00,0.2,0.0548,0.022,0.048,0.026,747.4,79.7,0.7,243,17.7,0
12.09.2021 10:20,0.1,0.054,0.019,0.044,0.023,747.4,77.7,0.8,188,18.1,0
12.09.2021 10:40,0.2,0.057,0.022,0.05,0.024,747.4,76.4,1.1,257,18.6,0
12.09.2021 11:00,0.2,0.0506,0.012,0.05,0.021,747.4,73.2,1.3,199,19.1,0
12.09.2021 11:20,0.1,0.0438,0.006,0.047,0.019,747.3,71.3,1.5,164,19.3,0
12.09.2021 11:40,0.1,0.0452,0.006,0.048,0.021,747.3,70.9,1,224,19.4,0
12.09.2021 12:00,0.2,0.0476,0.009,0.049,0.022,747.3,71.3,1.4,210,19.6,0
12.09.2021 12:20,0.2,0.0511,0.01,0.052,0.025,747.3,72,1.3,200,19.6,0
12.09.2021 12:40,0.2,0.0503,0.008,0.051,0.024,747.2,72,1.3,237,19.7,0
12.09.2021 13:00,0.1,0.0368,0.005,0.047,0.023,747.2,70.6,1.3,158,19.9,0
12.09.2021 13:20,0.1,0.0215,0.002,0.037,0.018,747.2,67.6,1.6,253,20.4,0
12.09.2021 13:40,0,0.0242,0,0.031,0.015,747.1,67.5,1.7,0,20,0
